gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE237,345.92660739643435,0.20172331276169825,0.2421512769705072,0.8330466611013045,0.4048184138462204,0.9565554448416204
GENE238,438.76140859759414,0.030067206120364426,0.16195394727987056,0.18565281442881829,0.8527170335391029,0.9845334359407522
GENE239,173.4806209206187,-0.0002839509710300816,0.19295300157547055,-0.0014716069131426213,0.9988258279882358,0.9988258279882358
GENE240,104.01232595534566,0.38046352276555906,0.20129931656620587,1.8900388200792893,0.058752768389198,0.8917848048202657
GENE241,214.3685936353367,0.1554504593013527,0.22638252854348123,0.6866716274506819,0.492289680182984,0.9565554448416204
GENE242,152.98377016309982,-0.4150776444682714,0.21548496873395573,-1.9262487165902453,0.054073325510057106,0.8917848048202657
GENE243,245.47164757756997,-0.17055580394002906,0.20649866682969661,-0.8259414288649606,0.4088373179448903,0.9565554448416204
GENE244,101.86332389503819,0.10820422240205164,0.17509487917461156,0.6179747969336448,0.5365919521906839,0.9565554448416204
GENE245,201.1664720458467,-0.1061901224286782,0.22904781485868728,-0.4636155227858994,0.6429232309532016,0.9788387623531146
GENE246,284.58251728857937,0.31040770603645723,0.22352466499842435,1.38869554301153,0.1649253500729203,0.8917848048202657
GENE247,417.0878126059236,0.09656453831235542,0.18968249583855465,0.5090851313689211,0.610692553358088,0.9788387623531146
GENE248,526.4199024225773,-0.14379225592014488,0.23107939769203723,-0.6222634183588224,0.5337686712662268,0.9565554448416204
GENE249,120.18616126837158,-0.25817856229214586,0.21683460023446202,-1.1906705019078083,0.23378296243599817,0.8917848048202657
GENE250,654.3694458227512,-0.15931429091096555,0.22302361096492812,-0.7143382273369197,0.4750180594760405,0.9565554448416204
