sample_id,PROT001,PROT002,PROT003,PROT004,PROT005,PROT006,PROT007,PROT008,PROT009,PROT010,PROT011,PROT012,PROT013,PROT014,PROT015,PROT016,PROT017,PROT018,PROT019,PROT020,PROT021,PROT022,PROT023,PROT024,PROT025,PROT026,PROT027,PROT028,PROT029,PROT030,PROT031,PROT032,PROT033,PROT034,PROT035,PROT036,PROT037,PROT038,PROT039,PROT040,PROT041,PROT042,PROT043,PROT044,PROT045,PROT046,PROT047,PROT048,PROT049,PROT050,PROT051,PROT052,PROT053,PROT054,PROT055,PROT056,PROT057,PROT058,PROT059,PROT060,PROT061,PROT062,PROT063,PROT064,PROT065,PROT066,PROT067,PROT068,PROT069,PROT070,PROT071,PROT072,PROT073,PROT074,PROT075,PROT076,PROT077,PROT078,PROT079,PROT080,PROT081,PROT082,PROT083,PROT084,PROT085,PROT086,PROT087,PROT088,PROT089,PROT090,PROT091,PROT092,PROT093,PROT094,PROT095,PROT096,PROT097,PROT098,PROT099,PROT100,PROT101,PROT102,PROT103,PROT104,PROT105,PROT106,PROT107,PROT108,PROT109,PROT110,PROT111,PROT112,PROT113,PROT114,PROT115,PROT116,PROT117,PROT118,PROT119,PROT120
S013_baseline,23.120177131614433,,24.689998599711547,24.544847304763504,23.238040596484513,24.444013317610718,25.497037173671128,,24.566297449532694,21.397077711304743,25.499580276099824,22.27233372454285,24.5948586958282,26.41369876386769,23.889986525850105,24.463970848428573,24.173377785591814,22.22731394912876,24.894316408410464,24.008472277589988,24.707335173187992,23.477213472737038,23.66091724743632,23.95901358027629,23.79550515492473,24.99815181455368,,24.426593963757078,24.461648041138176,25.780012867113932,25.95083745941189,24.494361819893967,24.842188756622075,22.18035116628105,25.625766315713186,23.677549958764565,24.87837469764053,24.66787536873907,24.859464071802222,22.81255936516865,24.854724112489677,22.64600240004097,25.00789115830043,24.123322899311873,25.001577620763037,21.92546511139989,23.976734044967262,23.528983990120725,21.8933714095507,23.26361407196481,25.64354477103879,,22.04709027041792,25.413282481619497,23.549997168054595,25.28508140392858,23.207267723463314,24.104604126248198,25.128133625430426,25.914483171769554,24.09520161630422,23.008893873231457,24.63415352005417,26.270419314251487,25.621007206225993,23.73930824326007,24.2707996360905,23.22692657977422,24.679669892817547,23.182005168964253,22.18175322948736,23.81655173876426,23.674265311038283,23.109297490039587,25.96333853089501,25.8660737352645,24.08389411557607,24.477594778867903,,24.472521429185377,23.893119810938906,,24.45260309254884,23.588764516926535,24.975359738666448,23.075044717384806,,24.698874820583207,23.71809409383935,23.37580214446788,24.40221291010277,27.275188505534395,25.137760160531048,24.863154897662007,23.536297501668855,24.83953423906387,24.689340329589648,24.18041459885479,24.80920766633004,21.995430214120763,23.410473979088316,23.19312362213139,,,22.838746088902937,24.7220929469017,23.689433019159335,22.37894105482573,25.343100446626984,23.213360687547304,,23.349278901714104,23.45178497772776,23.898462397441932,24.35130677793691,24.194832869938466,23.80892781776358,26.346838888595688,24.156526719314208,25.667494795166316
S013_week4,22.910997489382012,24.403060608076657,24.60538646433406,24.426491932229656,23.882525080035414,24.93607154443758,25.761440490175666,22.600895560764396,24.676398707571156,22.0849562669716,26.07406423587851,22.90613717899299,24.478252343607984,26.104033800712905,24.34166572560002,24.487819381193475,25.00850685258588,22.782769841914586,25.010780729850932,23.667098259188954,24.396109594903734,24.113005387726563,23.577211679686958,24.3250440007111,24.702970841999168,24.975523287953656,24.54404054076898,24.90999923655264,24.70527900463894,26.041223194521354,25.837877523002206,24.563303338814702,24.888627748423414,22.228453079602065,26.1929588880292,23.954616701198066,25.665369391321025,24.719610612215092,25.002227096840098,23.652862603217137,25.182962670087022,,25.03315176343368,24.585255282628665,24.98837350715954,22.267673145532108,24.817385748465128,23.989603767741276,,23.479145972916648,25.87803744573484,24.241417783351284,22.284966132135043,25.29750530819713,23.826569183569674,25.544234655873527,23.45895670109492,24.535219755465683,25.689157638576056,26.295571631839525,24.440985589808385,23.151940059519173,24.223744765555143,26.952300577980555,26.249180455925536,24.253728954986343,24.462981220614726,24.010959016130865,25.12177773985296,23.57065671114937,22.42997588188746,,24.05323107517474,23.007104295858134,25.986637453404235,26.197715269598543,23.996219454669994,25.285331418882617,25.662913012769415,24.675464397869806,24.152223932726752,,24.693696551206905,23.756621162111593,24.581107585224395,22.792953934567947,23.886601681002563,25.179183417858738,24.346501331753558,23.082482684367047,24.617485305078716,26.719692653808437,24.847486158541273,24.778993767940996,23.727070124452027,24.594644488093923,24.471712211224904,24.27370938183072,25.02230503983588,22.653444353197642,23.66859461802236,23.20378095498923,23.0374308086434,23.18654203535298,23.104652537712994,24.85820495713418,23.85428253784177,22.166770956012,25.14674042827928,23.513337398538038,24.100589185085767,22.733614050739863,23.97689753535874,23.888133951104336,,24.0377823118381,23.898037815141283,26.75115585000397,24.2554467865337,25.51000442305425
S014_baseline,22.834445240121703,23.991195642498894,,24.2298436383096,22.952847088439547,25.006646727676106,25.03176691409811,22.669701998029172,24.6392810825538,21.80032232567543,26.05984096684318,22.703867598565594,24.620014815868558,26.042807812812153,24.175057821930785,24.24292065791378,24.288070138718293,22.251865222761047,23.777526805139708,23.76236080291645,24.37840027123236,23.227715981109505,23.044559365399294,23.871343601047176,24.19153050437948,25.03123019469573,24.69978640427936,24.541184234597065,24.895065494005436,25.168613795231966,,24.684184200792757,24.755799262751424,22.068888128955876,26.491986310207054,24.063837239011868,25.01086264609865,24.562174847784842,24.582480852456367,22.836669354563792,25.121635627880355,23.257414033546272,24.584329719654185,24.452337976055755,24.609250949500485,22.03161340956989,24.602275290704448,23.579755796255608,21.733136405021497,,25.46312415531101,23.693412264399136,22.232522900059784,25.07662724650585,23.711305033273355,25.466448870913823,23.149518176884737,24.192233665539824,24.768791222660898,26.04476304369168,24.92033660291151,22.7374829144917,24.348210779635277,,25.665222411266804,24.35586512379385,24.09351983813821,23.820550652757376,25.0386837238247,23.12227575108654,,23.786836073089827,23.809139068722352,23.188712742099163,25.759601287738178,26.09984535007818,24.423478294295528,24.953646803948192,25.040481064686922,24.75252509328558,23.556672511521846,24.416646365903894,24.080620836204847,23.355581638605095,24.439505480436182,22.82433795604383,23.53163842187441,23.98406984124034,23.89367633889578,23.87958404717536,24.44000792595237,26.671376777345248,24.7535396835397,25.01026324855926,23.354806471063544,24.486503595433412,24.8660679290325,24.221497150982003,24.57808179677439,22.206455490389,23.397733338301073,,23.02684223531242,22.908163535966448,22.246026423155215,25.167761219484504,23.28151489425579,22.47696605900876,24.78952939197585,23.243952407380473,,22.739929145173612,23.414582925407544,23.960461058209553,23.901056606964556,24.326679142658797,24.096699047176482,26.3507965259149,24.459917014147745,25.365453253524397
S014_week4,22.33177714634237,24.007026491873408,24.875671567255434,24.872114317610805,23.54710916287395,,25.440410392022013,22.75085091126683,24.608384219378493,22.195786920987242,25.70190337509467,22.15477280433669,,,24.44411603820584,24.710574688185982,24.744993772338532,22.7749604249639,24.27946049248555,23.692028566529654,24.53953422618397,23.571980362797436,23.21299953642945,23.64183478137614,24.19571723885118,25.238509376543593,24.69130489164826,24.85635166179015,24.619622147641127,25.9371760688562,25.631870252266726,24.470027584872707,25.31799087183307,22.39234817609194,26.193507013042865,24.618658567207202,25.20556292199139,24.77212199687737,25.28936198537233,23.101958451382774,24.84293760088273,22.644854279489095,24.879313935046405,24.409930173157676,24.99054418354306,22.278856736080563,24.97062349638423,,21.617869884558143,23.213373011428573,25.739070748656065,23.779257739934916,22.31969843592416,25.362657996068663,22.98672692979862,25.194392601936464,23.044814869747224,24.355029387025287,25.521316781056814,25.931141122629043,24.995284424028814,23.24833222574566,,26.439800682080925,26.007978498593772,23.970217876063092,23.951301377082054,23.642959679917215,24.902967186480215,23.442005278558803,22.38025215236448,23.83944343447955,23.641938671070815,23.055877410728197,25.97221044957997,26.109935363960712,24.25050386271836,25.15849289847995,25.436235754644922,24.328015956495516,24.126416208618632,25.00967789811074,24.651058070699452,24.26753000507539,,22.85585345393611,23.616975142772915,24.637136266741713,23.46908802725955,,,27.24998056726901,24.994140137729776,25.132120826133765,23.370305342468527,24.31301207585232,24.449634561498677,24.1355309785455,24.814642820486664,22.114592976165397,23.116196786683673,23.06953872542566,23.49457241253848,23.396055390013025,22.788533713395523,24.549300575243848,23.805888235295654,21.984493502128455,25.01013242564754,23.211903885772813,24.04300662886616,23.083740976655346,23.398912656198757,23.49755344792661,24.16317272449785,24.47811767259204,23.854631126259324,26.77758363098144,24.528270057210023,25.563294677088262
S015_baseline,22.598461117981394,23.719366976326828,24.58072166610334,24.64816492612707,23.251666726575287,25.300384394488376,25.55423126167161,22.482969969765065,24.79262166632551,21.836920653163105,25.60881016174426,22.21903064228556,24.43594207838076,25.959272335099733,23.842342998643854,24.55172832778868,24.44125156364287,22.39731867742604,24.28299241565739,23.738614841756934,24.13396840085169,23.366310154083827,23.592973839558475,23.6384243431099,24.06793662101755,25.255275139700114,24.50686530845972,24.663432900052825,24.76978698686497,25.75619266304521,25.561844437180856,24.163865749427245,24.921883455919904,22.267195414624418,25.96148890689865,23.939390210589735,24.904316989411278,24.53176199464999,24.59073380751016,22.86121642634878,,22.015531342453258,24.455104999583344,23.710688275005403,24.594220875851672,22.244741288465367,24.59460549908043,23.42546731618056,21.475325999442145,23.44795666439013,25.22732381357526,23.64562651367429,,25.410233960198266,23.874708901476396,25.423465676734327,22.753864963752807,24.223325781361527,24.948372941806333,25.778947208083377,24.43191433048602,22.642284601214037,24.843544462464248,26.679742309648436,26.063367644829388,24.123318387216557,24.0599229141934,23.707230802905922,24.85184253878059,23.062653408627323,21.95878878909773,,23.813821131518793,23.33051130640272,25.557451065813037,26.081242494860273,24.368486927792848,24.880509776743395,25.395769538157563,24.260339033618767,23.416718900429057,24.75934881032524,24.344521474017363,23.801073462453317,24.363472472977953,22.59806982106341,,24.716563625931776,23.874718983320633,23.053026843460213,24.542631422868126,27.016858343517235,24.900104114111492,25.064100570226262,22.94147115328301,24.077268506975148,24.37750283891488,24.21647385296237,24.839667278040228,22.746589194441817,,23.13288337987223,23.065127994388245,22.794734256620195,22.803020694114018,23.956186970655544,,22.20525458137904,25.047734562332348,23.389569220342747,23.963426008394674,22.419789491488608,23.623993379028303,,23.91978120305233,24.150831974546644,24.20021010531821,26.209075665350465,24.308767593683864,25.574516595267895
S015_week4,22.651262655015042,24.277180559544618,24.71644012438422,24.349865910588477,23.03885266944582,25.76104727593507,25.82907018130795,22.564839538509553,24.302869735016305,21.685792335162247,26.31255123092543,22.340786620092636,24.29925013520814,26.419748927075563,24.371810379153178,24.498613740764284,25.205400480567192,22.570663507015936,,24.18799912706487,24.46187471801178,23.948146309411072,,23.876755392720913,24.43286575344741,25.420230106710292,24.671072683102654,24.901657887505284,24.354044319108393,26.225822136181737,25.364269746305354,24.560549455638846,24.67145297933899,22.658633188188215,26.10933527751333,24.276167123387562,25.16793702373621,25.090542293380295,24.876460826475896,23.068955594442965,24.99169689215289,,24.704308686861292,24.591322912923737,24.758503673161606,22.390871558514817,25.43418769342767,23.533801683635904,21.82879310280196,23.82335941841407,25.65969465019557,23.702033297900755,22.31973891759058,25.643717082194946,23.620127063574735,25.471313639029642,23.411003873519565,24.321908161950883,25.053443972319407,25.845805014487983,24.597096520315798,22.626005755962236,24.651493871318294,26.91787736325511,,,24.289210262036427,23.754096803139397,24.862470909656505,23.291786402568995,22.2371732910179,23.578846449983708,24.207895895668337,23.400327916544367,25.886036046717635,25.910553788442396,24.132535165474213,25.34295744947638,25.614487343132566,24.82037208005234,24.2112772380024,24.97349538001104,,23.652377171980284,24.44163711537422,22.914313439029105,24.291852513744626,24.38092725866392,24.123323966695946,23.110737174575362,24.739324810907945,27.148804410755847,24.78982459430297,25.231677015511465,23.45885183810028,24.539134005019072,24.72487805860017,24.73815749884581,24.927675070706382,22.46405765082039,24.018873828174733,23.32305029427648,23.458557017898894,23.839237749070097,23.179215283650695,24.679483824869067,23.841654572046853,22.516409438245034,25.897104470642596,23.547968287252743,24.728048953675607,23.226840715980604,23.381491471769007,23.722921922182532,24.367178496855505,,24.657502841604817,26.97796390153191,24.049879685427317,26.051096069536413
S016_baseline,23.47589919607092,23.770236110859482,24.348553589058746,24.42968701745402,22.84535433865177,24.54426531318739,25.251377232709356,22.730873010424702,24.54644117078671,21.87380045799528,25.840235020950082,22.113565499427793,24.48068731537556,25.915151668620414,24.160346325135198,24.393629075880966,24.97284595479715,22.05827133321108,24.337525751386003,23.919873577787456,24.486697279149606,23.95483666653133,23.221981865065164,23.23244787748046,23.70995620898077,25.49726711611761,24.414161407450987,24.30138207777752,24.341615038663786,25.581971202102554,25.657307447595844,24.376486869469876,24.414629496619572,21.979212197808568,26.13672144144545,24.3060805104571,24.77558519011726,24.457736209072262,24.9029758044909,22.98772928214223,24.59086748841206,22.362730823535497,24.508819169853155,24.51032589123116,25.049421776060775,22.18641312694337,24.44484546585852,23.806518161692075,21.571259425690904,,25.342342286758964,23.544257435501518,22.4613209367924,25.211004601163374,23.293902472052853,25.119673729181944,23.04399514119859,23.918745517061613,25.24916274275096,25.832137635799747,24.054964977998853,22.495342731550153,24.44277393496669,26.324640657200035,25.980461311969496,23.88665645378909,23.744205537613123,23.867530364573234,,23.44266907128241,21.95864817492972,,23.800442773096552,23.043865424638962,25.66736410818867,26.225870057801608,23.626713643813797,24.96933662974978,24.94894327205183,24.651189298022707,23.832320080628843,24.410631519736434,24.81623176853762,23.29699933604284,24.486958369002643,23.01541136110588,23.88379819258485,24.24164897748924,23.63650843955573,22.859909942724997,24.187859530974706,27.265456203847954,24.994788882659087,24.837199852030714,23.25648374332966,24.472196051055878,,24.351316760252807,25.06799303399877,23.10631411190973,23.575714151131685,23.179886767380697,22.96044201120878,23.076283603923034,22.681617701124352,24.600360554034992,23.552540460352805,21.900876617859097,25.186926188581587,,24.138064047923898,23.020665773529117,23.4393784872749,23.718682524525857,24.015552223804132,24.287552093640443,23.765563417660324,26.522604551430163,23.980911288918453,25.972591134732717
S016_week4,22.164910625194914,23.767984457541264,24.374088909046836,24.05281044383021,,24.683501455275625,25.377211904767737,22.671472361994358,,21.79792739928692,25.96555551096775,22.77436824837254,24.76322452517159,25.98007388211549,24.209795299692058,24.27023553387693,24.365240414953934,22.496960928084683,24.008353262406498,23.56969350179425,24.39554806109019,24.118404095228943,23.566743860257283,24.020908044910918,24.498288986435806,25.694236787648226,24.330635259660607,24.77781337499461,24.52771456101862,25.989797027760506,25.880877968291347,24.57880661798094,24.72357910189693,22.168176372247625,26.132247455511767,24.208128030715702,25.01820140114042,24.796204807622576,24.523141481318422,22.908787212753708,24.62836432660909,22.525047219352405,24.967695052642817,24.18906354937444,24.350642629610793,21.94805882340771,25.0656428607278,23.84430158954077,22.12164407097828,23.388936556853142,26.292246149265498,23.547471133493833,21.934615730355585,25.532711261574697,23.266854768364993,25.63096469320121,,23.95359391312907,26.04108181579471,,24.616901873347693,22.793393849171736,24.36163687536821,26.531201594315537,25.868852615696788,23.84323256419903,23.51222735387516,24.083439777113117,24.861041566690375,23.26615769926037,22.458467188027498,,24.081410974829623,23.08070184186699,25.560626035359398,26.039889682881807,24.096108524478694,25.518574680176584,25.537830375046518,24.494375772404872,24.27320208788333,25.64425128186042,24.199267499936003,23.45681162863657,24.76471816863796,22.863460354638427,23.99818700531814,24.9556307893123,23.80380053166796,23.424567115433707,,27.35049681642029,24.829586811897677,24.75539142061456,23.153367132044608,24.480023232269843,25.08343553677061,24.204447052631014,25.0921083566994,22.44828451017418,23.64914103537982,23.245220687298204,23.692550801527535,23.33540547494864,,24.366951769035587,23.655750154087404,22.310162569585035,25.049598725252125,23.320771145803207,24.484872640322532,23.0804231786644,23.39731994834151,23.676975724675064,24.82092325296599,24.403650480035058,23.662409503906158,26.315745755550257,24.0549556652328,25.885965731099553
S017_baseline,22.979113370372897,24.017277239630825,25.406518455372655,24.460284319334246,22.837469445585146,24.74070295200029,25.516839018876496,22.119353287072286,24.246802196599706,21.737936910435195,25.500485205977057,23.024411006994402,24.689870794875826,26.098620682593562,23.828335457722332,24.85733891191913,24.34933257859532,22.285907750493063,24.263136041067643,23.736745010793413,24.214383855419083,23.13612949686374,23.76325209288692,23.741140935549552,24.392811368575423,24.849067788125634,24.329995476786372,24.746601905025035,24.40756237429299,25.55731799135535,,24.157881599976125,24.788698749041302,21.968780897772483,26.118609790332176,24.10857012729056,25.133619860556603,24.790857198246155,24.467581262376317,22.828843220026545,,22.59139833398425,24.991339826639084,24.401138340850935,24.86247298870971,21.882850350011026,24.569648689158818,24.009859296433763,21.635651482875282,23.55082179241162,25.548633352212107,23.500770369585815,22.11105060417685,24.969790437642086,23.411519470873547,25.434297755680127,23.12245599385734,23.628838696649815,25.849693451721205,,24.32150215031526,22.717923653764878,24.064579361571013,26.332644389330557,25.96415200379369,24.272288851554272,23.857572014232705,23.496714207632937,25.163690485052378,23.159002425155627,22.530125934925806,24.05286223910718,23.895082815394638,23.14302692797796,25.843058467706157,26.369095976417274,24.284738838573446,24.70784101977462,,24.503754382139146,23.9804070847219,24.735153994965643,24.58599820783093,24.009566705595006,25.02894827780434,22.308314153313592,23.255147534237913,24.59473278686038,24.052274261126023,23.29056453519583,24.40287469711774,27.29375658979215,25.08406194175536,25.150552834239928,23.590786094652398,24.445371253424522,24.291851855534087,24.017518983850334,24.79856940982143,22.249914405192293,23.248079753472908,22.567062552255486,23.08376185817852,23.108772332526645,22.377204411187943,24.217284645963556,23.443794814960942,22.221776797607095,25.11955659873614,,24.023548279506926,22.827751326745968,23.875099919169667,23.963613625702784,23.998400952357958,24.50961649698516,24.244008811446324,26.4218323356381,24.05116160953269,25.337898681291882
S017_week4,23.208166058855014,24.107078846977952,24.751192414585397,24.54824770343524,23.089062746632006,25.102810339501037,25.865043811018925,22.625527309767765,24.752754396156774,21.760500744572795,26.008858350457132,22.360525301316766,24.910060723769536,,24.573566795644446,24.70912952212489,24.25340720218325,22.98562275131121,24.598138894610006,24.209052918945147,24.319581390570544,24.067861974541582,23.47325060141899,24.3058158725416,24.16629145679412,,,24.299323148869508,25.27867853717025,25.916217429731372,25.051459265588562,24.244250001272004,24.481399895611162,22.695780949368814,26.008877164875404,24.349391868302074,25.150338352108225,25.24865811610048,25.072037428363476,23.42949007959978,25.260277332565614,23.2711456982241,24.809116765185685,24.723097235728574,24.921811522663557,22.056730113808108,25.09598353637669,24.05529380298543,21.562154491690936,23.32346921751674,25.58885361767365,,22.69344912045822,25.788608641812303,23.508828942897875,25.5574451077593,22.882600258603492,24.21286099852166,25.62173273349929,26.13385712307962,24.5739759025599,22.981533206111482,24.386642879233804,26.694114952836227,26.199100728223836,23.893817622183477,24.20116261554272,24.401516995941574,25.270763916854524,23.147219720791732,22.10693926535865,24.326535909353687,24.564132475450183,23.29552071562125,26.757419995721374,25.69441568950706,24.033869141049465,25.106994461382317,25.630623835957465,24.9643246652982,24.07540936172381,24.81986600854336,24.65507017695128,23.90696407606657,24.706829053266656,22.68157104498289,24.06065203051757,24.33584891555582,23.931284265205832,23.642359727298825,24.383825657833256,27.031887235193953,25.270358247731494,25.10447311087458,23.4508684229454,24.424019807687888,24.919633633037833,24.447505399585683,24.809438036544144,22.593708127263202,23.462244956522614,23.67170042081112,,22.849076694506714,22.936550672693702,24.825091070283307,24.151509293655796,22.323974210279424,25.313014081984853,23.317212127621424,23.821784332252307,22.511513116949825,24.017332503647463,23.883309650301978,,24.482185124158345,23.951002954362124,26.464664829566512,23.80381139433643,25.89268391045211
S018_baseline,23.110759822190737,23.665131766632523,24.408617741793126,24.3964842473731,22.86954836136599,25.324216714949795,25.196554408139555,22.366447089242627,24.295383828775332,21.70259253879118,25.828218551109366,22.50879534112561,,26.164770659465074,24.470806839469134,23.833102472246,24.483641829183664,22.70583030958235,24.123977410301475,23.93710496085796,24.173132369911045,23.654445982284354,23.469536277841506,23.35176506188951,24.222158512725777,24.4535716781438,24.268786896243377,24.975847606917583,24.504558675942828,25.721695917482478,24.967133277371538,24.63224349144416,24.768644064353058,22.50145343806454,26.371245509513766,24.32943062315627,24.880086474366692,25.027938516343504,25.171278813132137,22.850159933294183,24.53873682092585,22.448823061402674,24.403034285743903,23.83804681445958,24.60382938157697,22.032875531604372,,23.19587345812259,21.80528301883335,23.37777461352436,25.591770717640372,23.82524780640771,22.26988553148214,24.94794768731805,23.82352304267909,25.768599271316234,,24.230532626384097,25.123622139888298,25.496976178256276,24.34019583102015,23.029977460789713,24.62412646293973,26.478046309747967,26.225799550938568,23.632539738912953,24.29987043264764,23.96797186206236,24.804229042257727,23.33177487127805,22.1923275399222,,,22.97938175918724,25.767715759700938,26.160197044857625,24.416196535689718,24.703555170871116,24.91236066298367,24.336461459097453,23.661211606737613,24.59967692786963,24.65819060542433,23.51012879706348,24.51190131514936,22.563483342996463,23.70860781085753,24.56393905797223,,23.291826863949808,23.90331637659995,27.33062888862467,25.38669976705448,24.757964084539758,23.3566784600596,24.558721595429976,24.38981595333949,24.219086906637564,25.15771514384237,22.522990734450612,23.75850019090757,23.305378295592458,23.19192755653596,22.93316718147191,22.987043310145232,24.21051618358025,23.828870799322594,21.776511544150857,24.899121446147856,23.13641655300735,23.656960851595652,23.228947859919426,23.065416138161464,23.873143879010584,23.93025491258234,24.165209932287407,23.99083554071762,26.392264994689484,24.49925459244546,25.874625264578334
S018_week4,22.71047990292129,23.977934436202993,24.28991947085071,24.386646700545985,23.006061955273683,25.126046127511433,25.563995624578652,22.537093118129167,24.574668119814667,,25.67867239980579,22.49913050064755,24.506434620776297,26.349235155649033,24.254741221479463,24.422942492179306,24.133817344810176,22.129515364681893,24.744100446684193,23.901873562902047,24.671040920539497,23.606582075077828,23.462089771977006,23.918201767764803,24.314538455947716,24.857597263140253,24.933170908409284,24.86416855054714,24.612095054377825,25.72738564552083,25.53829921096346,24.827891096461162,25.199424768206104,22.21249360008933,26.15607515854018,23.948834826406546,25.094324161964984,,24.961655976171453,23.069592825338255,24.61381774210721,22.612007354684945,25.36756099510391,24.68562898166927,24.58835393424345,22.351853780796766,24.650617654897335,23.685130350105673,21.87770535485841,23.90160112770497,25.31982892249337,23.913996534234943,22.03834450366185,24.907008107962668,23.676148696224462,25.57963386477947,22.99965599267445,24.09980995972811,24.96825347836936,25.826705503624588,24.81709925492442,22.808045490408034,24.216856549991807,26.43879809322794,,23.769946435526055,23.895188749477825,23.443460936427673,25.139512955826085,23.191572332186123,21.803390922952207,24.276068769145457,24.133476003451072,23.069977715820475,25.349707347143593,26.612929702742463,24.345458059887378,25.267014506293773,25.217731199947124,24.386806762637114,23.982347432464213,25.196135716063004,24.30157078698197,23.677808029281074,24.631159419441186,22.894035442200238,23.964158797224805,24.360498422436507,24.0835033612128,23.344813753818617,24.432519158652276,26.953111746194303,25.06897151921258,24.87165465334944,23.194525212643835,24.510984868001298,24.961250118328042,24.3351269613379,24.885629390073596,,23.671776135335755,23.467523312846637,23.37029124175895,23.595942377687486,22.409837670988843,24.590295302766815,23.95238235042512,22.28315530952149,24.99806914596052,22.938235844292866,23.25786077840935,22.940315080184575,23.46421765881245,23.93592872159992,24.088728808271117,24.532441636339197,24.122879945308657,26.82400556918385,23.900655309784682,25.59137640174909
S019_baseline,22.504405442532715,23.59812065447074,24.920999351430154,23.904953828201602,22.9302945318503,24.523143621580434,25.05921286241744,22.182128622014606,24.439546540740963,,25.57679012223738,,24.36025195084666,25.782637137375257,24.079121017607,24.63539818192236,24.60990136416167,22.11150676993198,24.06742496860123,24.09031465132796,23.98303133108538,23.245345929509373,23.522569651650734,23.515762575822794,24.27618032100227,25.228166129189386,24.665241419958353,24.620835188976894,24.84554277920532,25.581524067860716,25.592331648326525,24.376566970924923,25.121770369811124,22.140210336064257,26.402324817225523,23.82080408086765,25.65091238423441,24.839088909368304,24.901725585666888,22.901768173368147,24.74603953152992,22.592066645673434,24.980829355743403,,24.258496371552575,21.976848887268083,24.664108659593904,23.779998937956865,22.011974759815985,23.6001479820154,25.358390785833084,23.833434879305006,22.057109632654182,25.223564573961042,23.2106492940493,25.276164436032165,22.81526287225329,24.418718730143578,25.010504638225534,26.299101317827223,23.931261516563364,23.09681734050428,24.384522130274004,26.675211902761518,26.09141108591689,24.204733237859863,23.961028232139252,23.716903532457557,24.55874254405066,23.371998409500083,21.936463388292676,23.928600528371543,23.762575707141266,23.100397500063163,25.640788481621044,26.097717603702726,24.33272298906442,24.773068397815983,25.027965197636984,23.814829036610995,23.398960797016397,24.244916388415284,24.652576188071055,23.470047316408348,24.615323059690354,22.444018315527664,23.63456396480585,24.612335569975848,23.80735338313752,23.429935152171982,24.379701269964887,26.904157760356046,25.030083759691305,25.120681921761662,23.17991800741603,24.36382945939863,24.76120546642877,24.054336787240963,,22.140520720358882,23.207289766688923,23.341136021810534,23.551210309407146,23.30842873559385,22.63669940048021,24.617044705564965,23.92004604540504,22.29928211410526,25.171581254963826,22.98895077740596,24.107545976926357,22.91557862193586,23.622876903131218,23.525100487249105,23.46823035903724,23.777491486992254,23.788279676926212,26.675379527186045,24.055333411464602,25.47757486697439
S019_week4,22.744375693021652,23.51877923628874,24.36342814248403,24.363886283675466,23.310056102160853,24.87386500388947,25.57361808219488,22.331265137735148,25.328559525026677,21.519266676102653,25.976099495603783,22.902956994738343,24.39219388807316,26.003621634119074,24.365888015561946,24.160527675724822,24.643511495400308,22.41191549528154,24.761117961956522,23.96720219134662,24.377424508791822,23.59778319137065,23.585449550957126,23.720652823116822,,25.413736079746453,24.57912952517078,24.571686557689837,25.285769023756686,25.57771585413677,25.3896160957006,24.164639896272774,24.83515314182921,22.35192316633538,26.066805696911796,23.752789659887494,25.044360024335944,24.520891246628235,24.971070772208087,23.555917541991292,25.326370845275466,22.5107236784687,25.09459812346251,24.555096932671916,24.86493898158332,21.74195856930762,24.656757403510106,24.14832555929328,21.639591701109026,23.442179054142894,26.076861397236424,24.045485279112242,21.975241940858258,,23.563694626652563,25.163123805904384,22.434798157436408,24.103724086739973,25.102875201057586,25.953290135807066,24.150362775812088,22.79237379223052,24.37972248615398,26.223131727258412,26.046546500284375,24.185080477773162,23.838600472282288,23.90380991421583,24.634841552522087,23.172653726350912,22.377788180156507,23.68847643540324,23.60012245133997,23.183736370401217,25.480232574102786,25.900099512483273,,25.274892135589607,25.162684839397322,,24.06875106275438,24.97001064959936,24.409645622079307,23.47112400432885,25.409595222577007,22.353438011001654,23.90741969590212,24.518885280015084,23.624219841345656,23.082585960395885,,26.82486341158803,25.077006808524775,25.289807490803554,23.38350669293582,24.122761163385807,24.867163072287443,24.247450391136137,25.023358086565583,21.815832944490584,22.785961487290052,23.216764965894235,23.535445029682883,23.711020596821307,23.130911504924832,24.492164481838426,24.18307583405873,22.73809816690395,25.223564548330998,23.16092109669008,24.061798545682656,23.036625075230077,23.5992645319066,24.00423328258438,24.082199624411214,24.211174766354908,24.043272109068653,26.362976958827566,24.330373040788817,25.98422116216908
