gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GENE238,412.0556891894159,0.32122804249595444,0.228437286107689,1.4061979459190492,0.15966535395908554,0.8315903852035705
GENE239,177.14956674105366,-0.3373545448904787,0.1727369182975883,-1.952996199163921,0.05082004556809494,0.679628715056769
GENE240,106.02995155700785,0.059865087881833964,0.19868551110883342,0.30130575474646376,0.763181353058356,0.9270104573905188
GENE241,192.55358847939377,0.01589899075318422,0.21370263757143926,0.07439772823519458,0.9406939164012851,0.9781070241411051
GENE242,177.37018557264068,-0.456082504138435,0.2038255571896642,-2.2376119581218172,0.02524637106395258,0.5737811605443768
GENE243,229.1648503864639,-0.1512806066221405,0.21607636824226273,-0.7001256447096804,0.4838488417872405,0.9270104573905188
GENE244,112.94964577465498,-0.042626399728548515,0.1702567313599606,-0.25036542983094645,0.802304761419752,0.9270104573905188
GENE245,221.0172960772251,0.14733668459612032,0.20078910742880626,0.7337882342465287,0.4630778124968925,0.9270104573905188
GENE246,298.22758272949847,0.08493350779156439,0.1939459005579408,0.43792370731853,0.6614415893718626,0.9270104573905188
GENE247,456.65455205000063,0.21286668692361957,0.23214023318461197,0.9169745545759623,0.3591559740497746,0.8991596018713727
GENE248,486.6060416481015,-0.2573096726169538,0.14422785185029094,-1.784049816425486,0.07441557069055645,0.679628715056769
GENE249,122.82973340386602,-0.22993140259568023,0.2070905492286045,-1.1102940402261527,0.2668723404294101,0.8632878212182871
GENE250,620.1805515763541,-0.1431734046113984,0.19473022925508396,-0.7352397476195159,0.462193495844879,0.9270104573905188
